,Gaia_ID,Ascension,Declination,Distance_50,Binary
2941,352200138749697408,33.369643,44.7452459,0.01935,NaN
2942,514804508213378944,33.3991755,63.9106113,0.03644,NaN
2943,5149965026866229760,33.4033122,-13.7252112,0.03932,NaN
2944,4969794245471433856,33.404248,-35.208128,0.0367,NaN
2945,4969794245471433984,33.4051424,-35.2083787,0.03668,NaN
2946,4964972543386420992,33.4144245,-37.4840123,0.04224,NaN
2947,4970215770740383616,33.4543773,-33.7567366,0.01875,NaN
2948,2493086132867901824,33.4679824,-3.5164199,0.03534,NaN
2949,4939330454756157696,33.4722361,-49.386718,0.03374,NaN
2950,546488928621555456,33.476213,72.5683528,0.03456,NaN
2951,546488928621555328,33.4768727,72.5678675,0.0347,NaN
2952,4971496564348436352,33.4774119,-32.0436068,0.0128,NaN
2953,455260352923246592,33.4929481,53.1059592,0.04107,NaN
2954,4963041457370739456,33.4974717,-41.1358209,0.0388,NaN
2955,4963041457368811264,33.4975167,-41.136017,0.03973,NaN
2956,2494515807221447424,33.5389396,-1.7662386,0.02649,NaN
2957,2492866780297999232,33.5546135,-3.9628005,0.01249,NaN
2958,2493069773336748928,33.55649,-3.6361783,0.02274,NaN
2959,4938555161620867072,33.5787333,-49.8626737,0.03386,NaN
2960,4971920872757192192,33.5787345,-30.5626572,0.02404,NaN
2961,4939746276311434240,33.7014274,-48.0752426,0.04214,NaN
2962,2515126736799783040,33.7366534,3.7861564,0.0308,NaN
2963,561231932144411008,33.7432231,77.7649492,0.03969,NaN
2964,80530400577483904,33.7508342,17.4168997,0.02202,NaN
2965,515420921915660800,33.7514526,64.7493813,0.04556,NaN
2966,4971892010576979840,33.787482,-30.6686561,0.01405,NaN
2967,2520320692290396416,33.8134309,6.9909838,0.03747,NaN
2968,351549743263837696,33.8181047,43.7905821,0.0389,NaN
2969,5150295709283118592,33.8339663,-13.0163004,0.03696,NaN
2970,2521467689076565504,33.8432937,7.4923522,0.02578,NaN
2971,2513549586153664512,33.8436768,2.0325549,0.04364,NaN
2972,101309452355657216,33.8539785,24.2704692,0.02575,NaN
2973,106774952858617088,33.8653425,27.3566511,0.03848,NaN
2974,324313568932379008,33.8850498,30.6316018,0.03262,NaN
2975,4742436853122727040,33.889427,-56.4549289,0.04549,NaN
2976,326070279276059008,33.8943004,33.9597273,0.03114,NaN
2977,507706748333125504,33.8991705,61.3677786,0.03911,NaN
2978,99511544685669376,33.9029007,20.9859306,0.03797,NaN
2979,72110752848798464,33.9070703,10.0974992,0.04226,NaN
2980,2486041832451829888,33.9221952,-9.0157412,0.04437,NaN
2981,2486041832450955776,33.9239818,-9.0130798,0.0442,NaN
2982,355092919486219904,33.9293991,48.5132017,0.0437,NaN
2983,520377795206114688,33.9333698,67.6709542,0.01857,NaN
2984,5143341362661301632,33.9421061,-18.2386965,0.023,NaN
2985,5143341366956993408,33.9422661,-18.2392247,0.02301,NaN
2986,106051542927008128,33.9427467,25.7826487,0.04106,NaN
2987,2492863516123047168,33.9508766,-3.8442975,0.03179,NaN
2988,5150342983988467968,33.9559382,-12.6733768,0.02735,NaN
2989,4744326398214898432,33.9628695,-52.5484292,0.03361,NaN
2990,72117556076986368,33.9865075,10.2549622,0.01818,NaN
2991,2519880818919830784,33.9894159,5.6348558,0.0452,NaN
2992,5176144780975151104,33.9952023,-9.4865059,0.04425,NaN
2993,5176144780975494144,33.9960374,-9.4869548,0.04172,NaN
2994,324316107257842432,34.0108386,30.7322873,0.03948,NaN
2995,331963524163197568,34.0372624,38.94488,0.04194,NaN
2996,456614676375614336,34.0473818,55.1974894,0.03103,NaN
2997,332820971434386432,34.067213,39.8566289,0.02033,NaN
2998,333168726346301568,34.0747059,40.9134439,0.04004,NaN
2999,5123785831102567680,34.0887297,-22.0124488,0.0193,NaN
3000,4633973089059004416,34.1060647,-76.7309913,0.042,NaN
3001,73781873084091264,34.116591,12.3787925,0.03668,NaN
3002,458764255967868544,34.11934,58.3907776,0.03904,NaN
3003,74203982469858816,34.1266863,13.5849594,0.0091,NaN
3004,4744118075120918272,34.1322701,-52.9634316,0.04561,NaN
3005,4971869092631523200,34.1498242,-30.9676518,0.0134,NaN
3006,2487920936478100992,34.1506098,-5.7385787,0.03236,NaN
3007,4971681351020953088,34.1752048,-30.987291,0.01341,NaN
3008,2513234580367456640,34.1985014,1.2126635,0.03152,NaN
3009,515428206180256768,34.201438,64.9511978,0.03957,NaN
3010,351429930856782464,34.246941,42.9655285,0.02054,NaN
3011,331487469988701696,34.2695633,37.9542485,0.03707,NaN
3012,326173044957518080,34.2696516,34.2231362,0.01091,NaN
3013,455808803070744832,34.2709105,54.582898,0.0204,NaN
3014,5068036605844590976,34.2710463,-30.1061655,0.02321,NaN
3015,327944328126649856,34.294737,35.441219,0.01034,NaN
3016,358804183546838784,34.3035874,51.4151991,0.02665,NaN
3017,326109689896765568,34.3288558,33.8469627,0.0358,NaN
3018,2486955560973911424,34.3341072,-6.9412454,0.04465,NaN
3019,107774198474602368,34.3535059,28.7414646,0.03963,NaN
3020,107774202769886848,34.3558027,28.7447106,0.03956,NaN
3021,515529086371772032,34.3565902,65.2620353,0.04456,NaN
3022,325242072141424384,34.3568709,33.390661,0.02178,NaN
3023,4714117865996976768,34.3663629,-59.3808573,0.01467,NaN
3024,5131088924773874048,34.3689098,-19.5114671,0.03373,NaN
3025,4970704812899201152,34.3692271,-32.2209838,0.02993,NaN
3026,458558784733311232,34.3910944,57.1130478,0.03975,NaN
3027,4743263514068260608,34.3958556,-53.9873095,0.02583,NaN
3028,4744405494330903296,34.4291247,-52.560053,0.0425,NaN
3029,4969996143294108672,34.4430453,-33.7877542,0.03752,NaN
3030,455730187988508032,34.4769695,53.9093023,0.04013,NaN
3031,5068069247596033536,34.4821894,-29.7984747,0.04472,NaN
3032,5150034334753303040,34.4834743,-13.4530807,0.0294,NaN
3033,80646364694507392,34.4877393,17.7634018,0.0326,NaN
3034,4966732139948504192,34.4889191,-35.6155811,0.02731,NaN
3035,4966732174307663360,34.4906948,-35.6041581,0.02727,NaN
3036,456811385878405888,34.4987875,56.2730814,0.03555,NaN
3037,2513664248895784192,34.5076417,1.7594557,0.02243,NaN
3038,456810629964685312,34.5080722,56.2666136,0.03548,NaN
3039,456810625662632576,34.5101581,56.2661631,0.03548,NaN
3040,5150523338254753280,34.5574062,-12.5950914,0.03564,NaN
3041,4696427892137142400,34.5591321,-66.955982,0.02856,NaN
3042,4742946236243914880,34.5781581,-55.1249218,0.02116,NaN
3043,2520039732709716608,34.5790533,6.4267142,0.04304,NaN
3044,5116991742596679424,34.5863329,-27.268289,0.04552,NaN
3045,458319228639270400,34.6034228,56.5583541,0.03097,NaN
3046,458319228639270016,34.6052169,56.5588996,0.03341,NaN
3047,4971581089304028288,34.6205361,-31.5569912,0.02336,NaN
3048,5130822155765187200,34.6210955,-20.0078815,0.03988,NaN
3049,4963617807621683712,34.634165,-39.6088681,0.03009,NaN
3050,99279543440878208,34.6497252,20.7957713,0.02002,NaN
3051,73019941593200000,34.6531439,12.3155459,0.02992,NaN
3052,355669578975070976,34.6653176,50.2302614,0.02704,NaN
3053,4963606056591161984,34.6755,-39.6193383,0.02993,NaN
3054,569077467300379904,34.6827529,81.7852951,0.04373,NaN
3055,4739419483978691456,34.7132921,-56.6106909,0.03447,NaN
3056,4738922264204272256,34.7277411,-58.6388477,0.04153,NaN
3057,327741674389296128,34.7286867,35.2180755,0.04354,NaN
3058,5117974602912370432,34.7426937,-25.9437111,0.01283,NaN
3059,2487828199544312064,34.7428193,-6.2976399,0.02754,NaN
3060,72945213454830592,34.7447985,11.9454352,0.03996,NaN
3061,102535064223209216,34.7611396,23.8815864,0.02261,NaN
3062,327930412432710784,34.7661923,35.3532673,0.01744,NaN
3063,4739421098886383872,34.772645,-56.5806077,0.03412,NaN
3064,87044422856456192,34.7862414,19.6871505,0.03244,NaN
3065,80654301794062080,34.7956489,17.9022661,0.03738,NaN
3066,5117178109816878720,34.7993341,-26.3898761,0.03117,NaN
3067,4966414930843912320,34.799708,-36.775679,0.01525,NaN
3068,4951081485279882368,34.8112474,-41.1498724,0.03137,NaN
3069,106720836270855680,34.8148451,27.1297381,0.03842,NaN
3070,2500695921563092736,34.8170858,-0.7799806,0.03934,NaN
3071,102902468609959936,34.8233992,24.944604,0.03465,NaN
3072,87245633484189184,34.8336121,20.4379394,0.04455,NaN
3073,2516832113694329344,34.8423185,5.1085769,0.03904,NaN
3074,4963614887043956096,34.8427233,-39.4230815,0.04024,NaN
3075,4963847154579498112,34.8548746,-38.9732548,0.04178,NaN
3076,5131045975099845376,34.8678875,-19.6454559,0.02741,NaN
3077,79399862105889536,34.8742333,16.055234,0.04067,NaN
3078,4694695852085869568,34.8917592,-67.6998425,0.039,NaN
3079,4966784641628222208,34.9483367,-35.4456134,0.03487,NaN
3080,4966784671691054080,34.949038,-35.445311,0.03491,NaN
3081,2514882469124238464,34.9777652,3.468786,0.04199,NaN
3082,4742938402223584640,34.9796809,-55.1042369,0.0409,NaN
3083,459215468053012096,34.9842847,59.3233531,0.01809,NaN
3084,4699670351927312768,34.9910209,-65.3118045,0.0344,NaN
3085,4643302994976554496,34.9961435,-74.5634128,0.03971,NaN
3086,327766649623335296,35.0000609,35.338434,0.04197,NaN
3087,513966096236329344,35.0077261,63.1893813,0.03347,NaN
3088,23755262251323648,35.0203756,9.1437243,0.03439,NaN
3089,4644496411769086976,35.0241363,-72.8293508,0.0457,NaN
3090,4939533589530986240,35.0600723,-47.8159039,0.03575,NaN
3091,102583129201748864,35.0764878,24.3011103,0.03602,NaN
3092,4693808718001080320,35.0837055,-68.9170306,0.04196,NaN
3093,4701306425229419520,35.0863334,-62.5093008,0.04527,NaN
3094,2486558126175258880,35.0923044,-8.1412173,0.02458,NaN
3095,331611611723173760,35.1072386,37.7915503,0.02447,NaN
3096,4739365401750494080,35.1120208,-56.7679492,0.04294,NaN
3097,4963661822446609792,35.1800838,-39.0338436,0.02506,NaN
3098,132258299495953920,35.1807148,30.7450591,0.04308,NaN
3099,355327218540642304,35.1920218,48.9830416,0.03129,NaN
3100,2514052131687080192,35.1933991,2.9757995,0.01874,NaN
3101,4619670916683105152,35.2018621,-81.714614,0.03558,NaN
3102,4738200056863233536,35.2149407,-58.3948264,0.04374,NaN
3103,4699984228137260416,35.2199822,-64.2117071,0.03861,NaN
3104,4964086096496138240,35.2356873,-37.4382776,0.03136,NaN
3105,74685087526531456,35.2603168,13.2883046,0.04037,NaN
3106,74685087526531328,35.2616576,13.2881134,0.03939,NaN
3107,328181410322978816,35.2619887,36.877391,0.0228,NaN
3108,328181406025950848,35.270895,36.8823316,0.02282,NaN
3109,328181410322977792,35.2710388,36.8820079,0.02281,NaN
3110,455517329408362752,35.2958068,53.5582392,0.02904,NaN
3111,4970299329328986752,35.2966353,-33.850731,0.04225,NaN
3112,455517325107520256,35.2993535,53.5606638,0.02907,NaN
3113,324836077473892864,35.299587,31.7420052,0.04175,NaN
3114,2516825241746497024,35.3090961,5.1680614,0.04108,NaN
3115,325305667722521216,35.3156695,33.6467349,0.03081,NaN
3116,5067691805870056576,35.3528378,-30.9331496,0.03136,NaN
3117,4966832745261896960,35.4066361,-34.8377336,0.04019,NaN
3118,455059760772536320,35.4203094,52.7770851,0.03749,NaN
3119,4737875426055272832,35.428394,-59.7858414,0.04576,NaN
3120,2486984045196486784,35.4363944,-6.8793027,0.02773,NaN
3121,4693818888483537664,35.4366444,-68.6594043,0.04296,NaN
3122,106889061549798784,35.473002,28.1870201,0.04372,NaN
3123,4743186479533542784,35.4798834,-54.2016159,0.03778,NaN
3124,2516606022320239104,35.4911034,4.7553359,0.03944,NaN
3125,5068141437406414336,35.4967422,-29.3528477,0.04159,NaN
3126,5068141437406413952,35.5000249,-29.3524225,0.04152,NaN
3127,2516606060975446528,35.5034688,4.7471104,0.03914,NaN
3128,5175014311223513984,35.5070754,-10.7779,0.02985,NaN
3129,132194493461817088,35.5128421,30.5663817,0.02533,NaN
3130,332037019641927296,35.5254428,39.2328181,0.04491,NaN
3131,2520792726375691008,35.5266747,7.7416207,0.04122,NaN
3132,328551911381377792,35.5280516,36.8623059,0.02815,NaN
3133,451800567787263872,35.5301883,51.1263863,0.04296,NaN
3134,86919967588509824,35.5333211,19.4555044,0.03755,NaN
3135,451800567787265280,35.5458801,51.1214637,0.04273,NaN
3136,2488620736974247808,35.5568778,-5.8222498,0.03395,NaN
3137,354077348697687424,35.5624478,47.8802133,0.01195,NaN
3138,353610331133759744,35.5628493,45.7003546,0.01668,NaN
3139,5147430343325852544,35.5752913,-13.1848528,0.02552,NaN
3140,2501572163610870272,35.5771891,1.4145412,0.03725,NaN
3141,4965627680518079872,35.5777738,-36.863766,0.03043,NaN
3142,327881690325267584,35.5818426,35.9607601,0.04044,NaN
3143,2499907262488342400,35.60323,-0.9082268,0.04302,NaN
3144,4967212763968339712,35.6072994,-34.5538697,0.01946,NaN
3145,354062574010302208,35.6075662,47.489066,0.04211,NaN
3146,354062574010302720,35.6086914,47.4882076,0.04329,NaN
3147,4739055614348966912,35.6306652,-57.97532,0.04399,NaN
3148,325309932625905024,35.6321937,33.7412247,0.03424,NaN
3149,5119953517683718400,35.6365822,-23.8167776,0.02331,NaN
3150,5116921098973891456,35.6605084,-26.9561158,0.03748,NaN
3151,132592688469662208,35.6705338,30.9208249,0.04492,NaN
3152,85973326732317056,35.6747545,18.4110347,0.0349,NaN
3153,4713771622913507328,35.6852427,-60.3799484,0.02816,NaN
3154,4744184251977108992,35.6919809,-52.6365374,0.03578,NaN
3155,5150595738518576128,35.6928183,-12.2372462,0.0382,NaN
3156,5116817882319879936,35.6976418,-27.5436783,0.01701,NaN
3157,4965629948260797056,35.7056683,-36.7514078,0.03357,NaN
3158,5174998402664669568,35.7058586,-10.8533211,0.04598,NaN
3159,355270456253138048,35.7454507,48.9083651,0.04159,NaN
3160,517079397763382144,35.7514486,66.0119238,0.04185,NaN
3161,457474219590579328,35.7518798,55.7405402,0.0383,NaN
3162,517079397763381632,35.7574692,66.0120885,0.04179,NaN
3163,2513842747736564864,35.7582766,2.7573625,0.03674,NaN
3164,545341450798523776,35.7601824,71.1761412,0.03736,NaN
3165,5144144250962896384,35.7611228,-16.2814366,0.04225,NaN
3166,331801311838393728,35.7812663,38.7145917,0.04238,NaN
3167,2493773774311691520,35.7831605,-1.8435645,0.04306,NaN
3168,5067926345443627648,35.8098538,-29.8702099,0.04076,NaN
3169,5067926345444283648,35.8101883,-29.8697431,0.04062,NaN
3170,131025609522247296,35.815826,29.2231439,0.03132,NaN
3171,452039088793412352,35.8307299,52.5187919,0.04156,NaN
3172,5120416854460344192,35.8489418,-23.3080086,0.02173,NaN
3173,4739382444180814336,35.8552919,-56.6238772,0.04167,NaN
3174,101612981989146752,35.8615023,22.7347106,0.0271,NaN
3175,2490021553443047168,35.9057752,-4.1608404,0.04529,NaN
3176,86835790525023744,35.9081008,18.9193234,0.04346,NaN
3177,87648226538760064,35.95406,20.9295147,0.03849,NaN
3178,4738287468036620160,35.9786137,-58.2519154,0.03966,NaN
3179,2516587953393346816,36.0009133,4.8719128,0.03672,NaN
3180,2516587953393347072,36.0015539,4.8656355,0.03681,NaN
3181,5175025959174855040,36.0046989,-10.6525141,0.02988,NaN
3182,5119667404142198912,36.0366274,-24.5709536,0.03841,NaN
3183,4699767383828393728,36.0499851,-64.5510527,0.0296,NaN
3184,4746188214997135104,36.0646788,-50.4094565,0.04009,NaN
3185,4745779677708712192,36.0651158,-51.8085374,0.03313,NaN
3186,338105086878430208,36.0694364,40.1263343,0.04157,NaN
3187,4739840218974767360,36.076154,-55.8492764,0.04341,NaN
3188,4645306786198365696,36.1034952,-70.5559037,0.04405,NaN
3189,4613787704841677184,36.1090514,-85.1179306,0.03274,NaN
3190,4939950270078388224,36.1104453,-47.1721874,0.02173,NaN
3191,5143825976706932736,36.1261356,-17.2865135,0.03727,NaN
3192,5143825976706932480,36.1299546,-17.2794117,0.02279,NaN
3193,5068532996689788544,36.1369879,-28.9166533,0.02897,NaN
3194,4613787704840817664,36.1404035,-85.1178965,0.0326,NaN
3195,4951246446383399040,36.1425199,-40.8399727,0.03211,NaN
3196,131926865459860096,36.1551751,30.000556,0.04339,NaN
3197,338094740299867008,36.1694364,40.1390608,0.04143,NaN
3198,4951668865006638720,36.1726405,-39.2729768,0.03701,NaN
3199,338094538438744320,36.1751141,40.1285532,0.04175,NaN
3200,4739174602123087488,36.1864266,-56.9628671,0.04576,NaN
3201,4739174636482825984,36.1874738,-56.9623505,0.04562,NaN
3202,517324107818782080,36.1912364,67.4924118,0.02867,NaN
3203,103363168277756928,36.1916586,25.9754113,0.02796,NaN
3204,517324103519209344,36.1925191,67.491967,0.02868,NaN
3205,4738294614863847296,36.2116925,-58.1065916,0.04358,NaN
3206,102666662021160576,36.2345547,24.870599,0.04444,NaN
3207,103124230657005568,36.2392393,25.5507918,0.0315,NaN
3208,4746219173122227840,36.2412368,-50.0864699,0.04499,NaN
3209,87808995754528768,36.2694094,21.7444699,0.03782,NaN
3210,326828392543639296,36.2716919,33.9625929,0.0249,NaN
3211,455895149094013824,36.2979956,55.0709398,0.03683,NaN
3212,4967348725454339840,36.3233249,-33.9430532,0.03504,NaN
3213,4738227407213866368,36.3320163,-58.6249574,0.04125,NaN
3214,513479115656944128,36.3487841,61.4537165,0.02995,NaN
3215,513688675702458880,36.3620945,62.4984598,0.02071,NaN
3216,102648588798884736,36.3666506,24.6769044,0.03546,NaN
3217,520994518148720384,36.3797369,69.7398394,0.03306,NaN
3218,328643239565641856,36.4117828,37.5424568,0.02888,NaN
3219,130938267067432704,36.4182633,28.7656979,0.03377,NaN
3220,130938267066740864,36.4202282,28.7659229,0.03359,NaN
3221,2499824318079968768,36.4284177,-1.243074,0.03186,NaN
3222,76085006346877312,36.4431345,15.190186,0.02586,NaN
3223,560739080352797696,36.4488047,75.9066786,0.04446,NaN
3224,102644190752380928,36.4491861,24.5898352,0.03894,NaN
3225,326843716987181312,36.4563839,34.3084958,0.03252,NaN
3226,5146675464169549568,36.4618019,-14.5427555,0.04121,NaN
3227,572980218183091840,36.5077384,84.6808798,0.04113,NaN
3228,2517082767985498112,36.5090398,5.7802616,0.02925,NaN
3229,4696630442794713728,36.5238545,-65.8238882,0.04462,NaN
3230,326940164774368384,36.5405815,34.4692274,0.04444,NaN
3231,74337809355718912,36.5420784,12.4539239,0.04225,NaN
3232,24340923991956352,36.5465768,10.6366566,0.03531,NaN
3233,24656689987510912,36.5472369,11.1793784,0.04477,NaN
3234,4949673182681383936,36.547403,-43.5840826,0.0441,NaN
3235,4696236783272318208,36.5481513,-67.0151467,0.03812,NaN
3236,5174768329856569472,36.5553995,-11.0640374,0.03913,NaN
3237,101787911712289664,36.558446,23.9076004,0.03439,NaN
3238,132407558199599232,36.5629032,31.0284895,0.02913,NaN
3239,74740028748392832,36.5936278,13.5209565,0.03502,NaN
3240,4744951264416837760,36.6338613,-52.4883033,0.03879,NaN
3241,5068267503286585984,36.6386264,-29.5145636,0.03487,NaN
3242,515289392829738624,36.6392828,64.9899632,0.03096,NaN
3243,4699699420265887232,36.8116999,-64.7946569,0.02588,NaN
3244,459237630076876672,36.7682256,59.2506398,0.03769,NaN
3245,5129714947555667840,36.7754584,-21.1642542,0.03929,NaN
3246,5145416111038393216,36.7950892,-16.4145887,0.02007,NaN
3247,19523203341631104,36.8046801,7.277782,0.02605,NaN
3248,328740546344527232,36.810083,38.3534481,0.04513,NaN
3249,4951212945638585472,36.8192334,-40.7423905,0.04563,NaN
3250,455634736638558592,36.8221175,54.5461395,0.02735,NaN
3251,24262652508347520,36.8461298,10.1974215,0.03646,NaN
3252,85787470611883008,36.8529994,18.1229509,0.03742,NaN
3253,85787474907458816,36.8560901,18.1215625,0.03703,NaN
3254,130644594383909248,36.8581153,27.7672603,0.03723,NaN
3255,2515329665414503808,36.8643108,3.1818628,0.02379,NaN
3256,132363027978672000,36.8673254,30.9775512,0.04093,NaN
3257,5068777809824976256,36.8678731,-27.6361466,0.04486,NaN
3258,132362959259196032,36.8723053,30.9731784,0.04095,NaN
3259,5131300889999108608,36.8755306,-19.1287705,0.01928,NaN
3260,5067008970494311936,36.8788366,-30.9101899,0.02079,NaN
3261,86511572033828480,36.8812092,19.5898047,0.02315,NaN
3262,337989019682378112,36.8885834,40.1510204,0.04408,NaN
3263,22561123904108672,36.8895005,7.7112318,0.03566,NaN
3264,22579953040728320,36.8929362,7.8299946,0.04561,NaN
3265,5145431985238048000,36.8945092,-16.1096224,0.0432,NaN
3266,22757455449227008,36.9043281,8.4992367,0.03382,NaN
3267,354168848680474368,36.9061257,47.16713,0.03125,NaN
3268,2517195089970195712,36.919179,6.2313102,0.04028,NaN
3269,2517195089970195584,36.9211022,6.2309716,0.04035,NaN
3270,451548332947464960,36.9272121,50.5794652,0.0277,NaN
3271,451548332947465472,36.9283759,50.5784954,0.02741,NaN
3272,87721447141263744,36.9292945,21.2602744,0.02626,NaN
3273,338693050721281280,36.9311572,41.734749,0.04238,NaN
3274,4725765233188275200,36.9561806,-60.4657017,0.03775,NaN
3275,103057297886826112,36.9920198,25.0478345,0.0427,NaN
3276,4949922840542356096,36.9967692,-42.7270429,0.04489,NaN
3277,2516177388879537024,37.0009723,4.5733736,0.04028,NaN
3278,4640205739440699904,37.003594,-75.3706231,0.04424,NaN
3279,4965689356248347648,37.0348108,-36.472406,0.01879,NaN
3280,2515419825368053120,37.0413453,3.1792802,0.02269,NaN
3281,545431816910733568,37.0435496,71.4728489,0.0394,NaN
3282,4700568859085688576,37.0598129,-62.8007169,0.02485,NaN
3283,2501452449987251840,37.072558,1.4413808,0.02232,NaN
3284,89308798334436096,37.0923938,21.9959258,0.04236,NaN
3285,82490176974706176,37.0987398,16.5382863,0.04518,NaN
3286,5063539946887524864,37.1129795,-32.7103557,0.04495,NaN
3287,5130073422706364544,37.1359356,-20.0395741,0.01962,NaN
3288,85791598076055808,37.13869,18.185637,0.0458,NaN
3289,545023554500378496,37.1551864,70.0029163,0.04005,NaN
3290,328360768156457216,37.1708053,36.7604666,0.04087,NaN
3291,82493612948013824,37.1786983,16.6572484,0.02169,NaN
3292,4700401321000355712,37.1873058,-63.4162857,0.02123,NaN
3293,76173444017933184,37.1964405,15.6482143,0.03516,NaN
3294,4620009665047355520,37.1979766,-80.8991015,0.03728,NaN
3295,26283932836820096,37.2278168,12.0895197,0.02586,NaN
3296,5130446359011574528,37.2599812,-19.9779955,0.01938,NaN
3297,517650349234855424,37.2661786,67.402416,0.0453,NaN
3298,517650143080142592,37.270782,67.4015578,0.04522,NaN
3299,354582780449594240,37.2888673,49.1145129,0.03739,NaN
3300,2500448634525517568,37.3055652,0.0769763,0.04489,NaN
3301,86519023801472384,37.3096622,19.5421913,0.03982,NaN
3302,103294929837184000,37.359683,26.4016669,0.02967,NaN
3303,26311970382758016,37.3992833,12.4699074,0.04156,NaN
3304,326760119744747392,37.4013195,34.3948045,0.03842,NaN
3305,5133320551124698496,37.4208093,-16.8250765,0.02561,NaN
3306,457116569072622336,37.4292633,54.4184284,0.03231,NaN
3307,101489256866566528,37.4308604,23.1325519,0.04542,NaN
3308,4966072879648455296,37.4891876,-36.1107076,0.01974,NaN
3309,82716092254529280,37.5073612,17.7820007,0.03883,NaN
3310,103173223348678144,37.5364481,25.621868,0.03856,NaN
3311,127316888082459392,37.5419841,26.5560624,0.04571,NaN
3312,2490136143170472576,37.547578,-3.4051321,0.04083,NaN
3313,19231390378295296,37.5515609,6.5872668,0.04317,NaN
3314,338681162249843584,37.5584228,42.0236338,0.04534,NaN
3315,127547918667757568,37.5656652,27.0682546,0.04362,NaN
3316,2516322146457318144,37.5696249,5.2639735,0.02652,NaN
3317,89443832106280064,37.5779674,22.5061226,0.04076,NaN
3318,82512476444934528,37.6047151,16.8051303,0.01988,NaN
3319,5145553064660421120,37.6478847,-15.7239352,0.04532,NaN
3320,131613092329210880,37.6807484,30.368447,0.0444,NaN
3321,5175327809475722624,37.6881867,-9.8849917,0.02956,NaN
3322,4953179009866471296,37.6964185,-38.5662594,0.04254,NaN
3323,2500563739649681024,37.7428296,0.55156,0.0444,NaN
3324,22707874346819712,37.7653515,8.3816136,0.03601,NaN
3325,2496672323185677824,37.7685633,-1.4710346,0.04437,NaN
3326,452189348226035840,37.7706242,52.7560042,0.02354,NaN
3327,127773735163686784,37.8051081,28.2345521,0.04357,NaN
3328,19693180966870656,37.8131617,8.1719066,0.03891,NaN
3329,19693185261940096,37.8154339,8.1660526,0.03876,NaN
3330,127772700076354048,37.8324824,28.1952001,0.04141,NaN
3331,131188715200383872,37.8204168,28.9943412,0.02789,NaN
3332,4950462941267825920,37.8447653,-41.3647565,0.02868,NaN
3333,341618335766461312,37.850735,45.7143749,0.03887,NaN
3334,89278733563399936,37.851403,22.0877473,0.04342,NaN
3335,4966285394629705344,37.8573024,-35.011522,0.0352,NaN
3336,4966285394629705472,37.8595051,-35.0144312,0.03521,NaN
3337,458018340407727104,37.8744789,57.3787056,0.02,NaN
3338,5130246458348152448,37.879259,-20.0280988,0.03302,NaN
3339,2489349339521604864,37.8896513,-3.9396566,0.03071,NaN
3340,2489258526733111168,37.9098049,-4.241296,0.03612,NaN
3341,5171688460348312576,37.9124061,-11.8058411,0.04248,NaN
3342,4725732758939718400,37.9204815,-60.4128165,0.03952,NaN
3343,127366331745660288,37.9226776,27.1647625,0.02816,NaN
3344,4741518520394986752,37.9255729,-54.5400219,0.02303,NaN
3345,5145956864601439488,37.9266325,-15.2739758,0.02689,NaN
3346,5131476811859441024,37.929585,-18.1839871,0.04368,NaN
3347,4741518516098734592,37.9301657,-54.5410109,0.023,NaN
3348,4725732763235596800,37.9340215,-60.4127929,0.03945,NaN
3349,334953061919167872,37.9757188,40.0642642,0.04475,NaN
3350,334953061919168000,37.9757262,40.0626485,0.0447,NaN
3351,23642149992673024,37.9797591,10.7111792,0.03767,NaN
3352,5067251623262473984,38.0133886,-30.1118351,0.04411,NaN
3353,5145955421492456960,38.0214809,-15.2451785,0.02306,NaN
3354,19697033552145920,38.0254846,8.2074402,0.04262,NaN
3355,5070035311825499904,38.0416091,-27.838283,0.04396,NaN
3356,5126647207035088768,38.057489,-21.8706549,0.03432,NaN
3357,4738643744165273984,38.0813557,-57.7699823,0.04584,NaN
3358,452483089633044736,38.1176998,53.2306677,0.02893,NaN
3359,452506557335052800,38.1258961,53.2318671,0.02895,NaN
3360,5146358426863612160,38.1581044,-14.2007435,0.01667,NaN
3361,4737992867641192192,38.1730909,-58.7076888,0.04088,NaN
3362,5070045241789879040,38.1792808,-27.6214852,0.03034,NaN
3363,5177244498761708416,38.2189613,-8.5539355,0.02482,NaN
3364,75349600571311744,38.2254968,15.0347537,0.02928,NaN
3365,2516313590882484736,38.2418789,5.5765473,0.04027,NaN
3366,4644127147661088256,38.2476498,-72.6865537,0.02309,NaN
3367,2502109412480063744,38.2532912,1.1017221,0.04549,NaN
3368,2502107728852884096,38.2554509,1.0939251,0.04559,NaN
3369,133239785421630080,38.2690908,31.5774137,0.03895,NaN
3370,19625187339798144,38.2698995,7.8280536,0.03067,NaN
3371,5175239363214344960,38.271229,-10.3521908,0.04574,NaN
3372,89165827463062144,38.288508,21.9932339,0.0319,NaN
3373,4745021564441794432,38.2941768,-51.9442697,0.03821,NaN
3374,4745027439957055232,38.3053198,-51.93755,0.03813,NaN
3375,5146143300541782272,38.3146218,-14.6092238,0.02869,NaN
3376,334442093954365568,38.3391533,37.9222954,0.04235,NaN
3377,26367903742260736,38.3667,12.6648549,0.02452,NaN
3378,89186168428165632,38.3779259,22.1527051,0.02264,NaN
3379,4953052153713532288,38.3793304,-38.7722226,0.04139,NaN
